Date,Open,High,Low,Close,Volume,SMA_50,EMA_12,EMA_26,RSI,MACD,ADI,OBV,SO_K,SO_D,ADX,BB_High,BB_Low,ATR,VWAP
2020-04-01,472.17774460621314,485.8316751810511,452.81398851826117,462.44622802734375,377302,,,,,,-157161.60867745485,377302.0,,,0.0,,,0.0,467.03063057555204
2020-04-03,466.66659075115655,472.47569404247486,428.4852190203034,447.1042175292969,511693,,,,,,-235705.7872900694,-134391.0,,,0.0,,,0.0,456.8568116432231
2020-04-07,468.7022247938736,471.8302102755883,447.9978937606456,453.6580810546875,508313,,,,,,-502569.5952073461,373922.0,,,0.0,,,0.0,457.2103757134965
2020-04-08,454.8000832801343,478.63240205463916,449.3385102276436,459.3679504394531,245875,,,,,,-580082.6290580649,619797.0,,,0.0,,,0.0,457.99384281891304
2020-04-09,468.6028961765349,493.03102555811006,454.94896545866175,461.3539123535156,1338755,,,,,,-1468512.4807951786,1958552.0,,,0.0,,,0.0,463.2843807931418
2020-04-13,463.78677127580784,464.6308384990554,430.0243247807501,450.67901611328125,683063,,,,,,-1336211.3247571213,1275489.0,,,0.0,,,0.0,460.51864653965066
2020-04-15,452.3671483210009,460.7581219304867,444.8699108294354,451.2251892089844,1876608,,,,,,-1711534.3564954053,3152097.0,,,0.0,,,0.0,457.73020744408495
2020-04-16,451.2252560101106,459.21903158637105,447.84901671217733,457.1336975097656,289907,,,,,,-1527968.984511845,3442004.0,,,0.0,,,0.0,457.58125028174925
2020-04-17,466.7162105017817,498.4926333444562,462.29728957847897,485.23590087890625,1153738,,,,,,-1219356.0425982059,4595742.0,,,0.0,,,0.0,461.61585958341976
2020-04-20,486.9737018417292,503.85492744194175,470.24142217123483,475.0079040527344,398374,,,,,,-1504749.1179509165,4197368.0,,,0.0,,,0.0,462.771487892107
2020-04-21,466.7162126361914,476.547037437231,454.3531859456808,470.1421203613281,273636,,,,,,-1389050.1835070257,3923732.0,,,0.0,,,0.0,462.92310019080213
2020-04-22,465.4253344171507,474.6603457589169,456.78610679728405,470.2414245605469,340691,,465.4015219571674,,,,-1216812.4178209917,4264423.0,,,0.0,,,0.0,463.1065321956695
2020-04-23,471.6812378061965,501.07443258088546,471.6812378061965,495.41424560546875,1142421,,470.01886405690607,,,,-514378.73558005365,5406844.0,,,0.0,,,0.0,466.3915998539219
2020-04-24,491.54151182228674,491.54151182228674,474.85890293672753,482.35614013671875,199181,,471.9169065307234,,59.32284303133739,,-534534.1151899374,5207663.0,71.47555993589224,,0.0,,,28.385980592779088,466.7440699482092
2020-04-27,479.62537770136163,501.7695600366378,475.50437896417804,490.54852294921875,709739,,474.78330905664575,,62.940525759184375,,-431225.93471612304,5917402.0,82.34515593680764,,0.0,,,28.23449491275628,468.33527388060537
2020-04-28,492.53454558814184,497.4996115718933,468.10641488721325,488.3142395019531,1299395,,476.86499066361614,,61.33829775530585,,56047.35774325131,4618007.0,78.95088570344633,77.5905338587154,0.0,,,28.31725932503655,470.20213189903825
2020-04-29,485.5834214200383,493.97439450496944,479.6253426296084,483.64703369140625,209084,,477.90838189866076,,58.015952613020964,,-35834.29867768391,4408923.0,72.62937992898495,77.97514052307963,0.0,,,27.3195302214883,470.4833785401794
2020-04-30,490.5485043365176,506.3374076257487,488.711423917301,501.4716491699219,935890,,481.53349994039326,,65.6648650206411,,383339.61255829013,5344813.0,93.62395244114329,81.73473935785819,0.0,,,26.98887620097788,472.60756134985553
2020-05-04,486.6260735832243,491.4918621771923,467.7091855260469,474.2134094238281,269260,,480.40733216861406,,50.509919460969826,,261357.17533272493,5075553.0,57.90499216606356,74.71944151206394,0.0,,,27.47270387547053,472.71720812802613
2020-05-05,478.63234065468737,483.8952982538366,471.2343805290497,472.47564697265625,327042,,479.1870729076975,,49.72206184159235,,-1558.9423143343301,4748511.0,44.91111169647725,65.48001876789469,0.0,502.87557920869114,440.32807374541045,26.414719150421696,472.7959390981889
2020-05-06,476.3484410210399,483.5477866735725,448.395095381858,467.21270751953125,751468,,477.3448628479796,,47.314972005525085,,51510.79509674323,3997043.0,33.10689609493233,45.307666652491044,0.0,502.90312347586513,440.77717742745523,27.038860017656894,472.44789224466547
2020-05-07,467.11344288647797,471.9295633763353,460.7085253851861,462.14837646484375,214394,,475.0069418659587,,45.054695226802636,,-107862.37124854219,3782649.0,23.736161969331558,33.918056586913714,0.0,501.9020470186886,443.2826697781864,25.909015587192062,472.3332036267745
2020-05-08,470.6882316702381,470.6882316702381,452.9133024001025,456.5874328613281,243041,,472.1731712498617,,42.64562948649012,,-250428.78394010867,3539608.0,14.138782458295632,23.66061350751984,0.0,501.69572831929656,443.7819236582425,25.32800942168803,472.12464412251705
2020-05-11,459.4672032825568,463.2902797219525,445.86291080874327,447.4020690917969,209138,,468.3622324563132,,38.941751828960534,,-422625.2941943696,3330470.0,2.545136155016006,13.473360194214399,0.0,502.6315889190642,441.6494749237092,24.76367795679669,471.8372084391676
2020-05-12,451.22518999092796,454.800043555731,440.5999669813017,445.5650329589844,127876,,464.8549709951857,,38.22667185806914,,-461077.4416349453,3202594.0,7.552873870671589,8.078930827994409,0.0,503.6805306686325,439.02164523468775,24.009135000913307,471.62010007051686
2020-05-13,455.4951269058844,459.31820314619995,443.87686136584176,447.6502990722656,1007475,,462.2080983916595,465.9826316030039,39.5828838835274,-3.7745332113443624,-976154.2799524964,4210069.0,10.724987194279354,6.940999073322317,0.0,503.9407532265379,438.4585509726808,23.397149770873657,470.2458545460842
2020-05-14,447.6503353271426,453.75739070818565,442.0398168470066,447.0048828125,305826,,459.86914214871194,464.5768724333369,39.29532251088455,-4.707730284624972,-1022806.1058525696,3904243.0,9.743177964351348,9.340346343100764,0.0,504.2915365298138,437.6857370297565,22.562894348752614,469.8116331099326
2020-05-15,446.90553631143194,449.2391231718096,436.925766716135,438.31597900390625,346808,,456.5532708956649,462.6316210681939,35.550910621130726,-6.078350172528985,-1291302.924846325,3557435.0,2.0028517832931683,7.49033898064129,15.064864932958974,505.8339313052689,434.26157040371544,21.83078449924704,469.2089749925225
2020-05-18,435.93279690621705,436.77686419116674,403.0144152280429,411.6039733886719,381082,,449.63799435612754,458.85179531415525,27.02509138357111,-9.213800958027718,-1478481.573431028,3176353.0,8.313307581691486,6.686445776445335,16.74819662485046,509.53365554800996,423.198653411951,22.79298301900535,468.0189765846528
2020-05-19,418.555057146322,421.83198853248615,398.2479254073968,400.5815124511719,179668,,442.09084329382665,454.53547806504537,24.42235769573982,-12.444634771218716,-1622594.1295062746,2996685.0,2.158939978138665,4.158366447707773,18.45826497683431,514.2067212989286,411.08294850087606,22.849488740868498,467.3674014593314
2020-05-20,401.1773360594597,423.9173324633446,400.58152207374735,420.491455078125,489102,,438.767860491411,452.01369858453273,36.347282176985516,-13.245838093121733,-1277100.039657331,3485787.0,20.578810457981454,10.350352672603869,19.889901729050752,514.7344178822029,405.59018538928143,22.884226688818803,465.89070311164323
2020-05-21,424.0166264066084,456.28955464598727,417.3634260016705,448.6433410644531,482949,,440.28716519495595,451.76404247193426,48.67799268328881,-11.476877276978314,-983881.2456446905,3968736.0,54.046855380500105,25.594868605540075,19.17792397680156,513.6687569864829,404.4960379353921,24.030076828497226,465.2101062962398
2020-05-22,450.1329038839786,461.5525565071108,432.60622570152174,439.3587341308594,272172,,440.1443296466334,450.84513074296575,45.544370961160816,-10.700801096332327,-1129070.4002835213,3696564.0,48.00008144694829,40.87524909514329,18.243033617773012,508.83485363151107,403.724390142903,24.38123782686093,464.89879020965765
2020-05-26,448.84202539237884,459.76517202803404,433.9964639794481,456.3392639160156,632168,,442.63585799576913,451.25210357059905,51.67190811465298,-8.616245574829918,-664993.8292581536,4328732.0,68.10250057423484,56.71647913389441,17.374921141532216,506.1577518431942,403.7998043091495,24.48034284269843,464.3971508946176
2020-05-27,456.68675000175193,466.6168816839138,456.38885817302986,464.2832946777344,261854,,445.9662328699176,452.2173769859424,54.26470797828765,-6.251144116024818,-522627.0579032303,4590586.0,89.62255874139997,68.57504692086103,16.189831358100513,502.4165391078249,404.9144942173704,23.4658624802127,464.3700284452284
2020-05-28,466.66652167646436,471.53227983906,454.4028037462438,459.5168151855469,131363,,448.05093784155287,452.758076111839,52.44656557487671,-4.707138270286123,-575553.1131816219,4459223.0,83.60432489759135,80.44312807107538,15.245244787549352,498.4328961005838,406.01839479297087,23.013263452541516,464.35249587351245
2020-05-29,456.7861062454319,467.7092522643444,452.9133605359622,465.57427978515625,115731,,450.74683660210724,453.7074245320847,54.53152979893686,-2.9605879299774642,-493220.9112432431,4574954.0,91.87002450917474,88.36563604938868,14.279915844904508,495.70691789604155,406.9370976068882,22.426308329387275,464.33874158358327
