Date,Open,High,Low,Close,Volume,Fib_23.6,Fib_38.2,Fib_61.8,ROC,CCI,MFI,Williams_R,Keltner_hband,Keltner_lband,Keltner_mband,Donchian_hband,Donchian_lband,Donchian_mband,VWAP,ROC_10,ROC_20,PVT,PVI,Mass_Index,Vortex_Pos,Vortex_Neg,Vortex_Diff,KST,KST_Signal,KST_Diff,DPO,STC,Coppock_Curve,PPO,PPO_Signal,PPO_Hist,PVO,PVO_Signal,PVO_Hist,NATR,CMO,Ichimoku_Conversion,Ichimoku_Base,Ichimoku_A,Ichimoku_B,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_10,Volume_Lag_10,Pct_Change_1,Pct_Change_2,Pct_Change_3,Pct_Change_5,Pct_Change_10,Pct_Change_20,Volatility_10,Volatility_20,Volatility_50,Momentum_5,Momentum_10,Momentum_20,TR,ADX,TRIX,Average_Sentiment,Nifty_Close
2020-07-31,173.57836165271712,178.2170876426418,171.68297183833826,174.82533264160156,2644457,169.01347387695313,163.04197674560547,153.38941973876953,18.612523655517688,111.71658152348324,74.4437590946527,-34.173111400629594,170.8308796491419,155.7275680634452,163.27922385629358,190.38755959033284,144.84816820660134,167.61786389846708,151.65232275479605,15.60024513721065,9.531237572119943,2828014.0230714087,1599.623618530166,25.304941161023404,1.146880503355329,0.8526866125445244,0.2941938908108049,80.32206416852412,54.120191272358525,26.2018728961656,-14.906286621093756,98.53286518231118,0.1902538146406455,3.355071917029981,2.544355496482199,0.8107164205477821,6.6270332856360135,0.9883611105511948,5.638672175084818,4.549708435795067,36.994136007952655,174.55102732116995,167.61786389846708,171.08444560981852,163.32827997682148,174.62583923339844,3403335.0,178.66603088378906,15392378.0,173.1294708251953,4829045.0,168.3411102294922,1801357.0,151.232666015625,2222846.0,0.0011424048644741,-0.0214965218804554,0.0097953387619287,0.0385183536170679,0.1560024513721065,0.0953123757211995,0.0282438887253563,0.0273498317900388,0.0213935945433361,6.484222412109375,23.59266662597656,15.213027954101562,6.534115804303525,29.004855083386904,0.3577546726914346,0.0,11073.4501953125
2020-08-03,174.8253416108462,178.26697867237442,170.7851523552198,171.83261108398438,2789132,169.34307299804686,163.57548040771485,154.25252252197265,15.681659307228344,89.23354771886855,73.46094438909196,-40.74483198512188,171.50673762273124,156.12410424413412,163.81542093343268,190.38755959033284,144.84816820660134,167.61786389846708,151.83802333584242,7.187309485951753,4.902553680804432,2780268.680120729,1572.2406985899372,25.32709005451573,1.1850412789304052,0.7989625344433763,0.3860787444870289,85.55984035064476,58.42457158959834,27.13526876104642,-12.614344787597645,99.2664325911556,0.2161410130588952,3.248566477235849,2.6851976926329293,0.5633687846029196,2.899781636412955,1.3706452191817873,1.529136417231168,4.609318976597423,46.29625141824831,175.9975069932293,167.61786389846708,171.8076854458482,163.32827997682148,174.82533264160156,2644457.0,174.62583923339844,3403335.0,178.66603088378906,15392378.0,165.54786682128906,1156539.0,160.3105926513672,6329853.0,-0.0171183518566635,-0.0159955030806222,-0.0382468887118748,0.0379633056189105,0.0718730948595174,0.0490255368080443,0.0249033157696152,0.0272883616348236,0.0216032868460567,6.2847442626953125,11.522018432617188,8.030487060546875,7.481826317154628,30.27087175779064,0.3805841252191699,0.0,10891.599609375
2020-08-04,173.5783737801558,183.55414238821072,171.78273238634293,181.65875244140625,4208453,171.98265521240234,165.99659506225586,156.32049783325195,20.118726481114667,124.13300199516762,77.78255731562446,-19.167597290386432,172.33057089794409,156.50401457842065,164.41729273818237,190.38755959033284,144.84816820660134,167.61786389846708,152.179967514896,8.84637826595692,8.296174672012407,3020926.4563903026,1662.1483084131137,25.379321952569217,1.2023220338482594,0.743366542407699,0.4589554914405604,94.22201322426864,63.74902362488419,30.472989599384448,-4.232228851318354,99.6332162955778,0.2518154890108554,3.5879014898442545,2.8657384520751945,0.72216303776906,2.514347158523003,1.599385608705426,0.9149615498175772,4.511421215354863,60.85029152867895,176.49628894883094,167.61786389846708,172.057076423649,163.32827997682148,171.83261108398438,2789132.0,174.82533264160156,2644457.0,174.62583923339844,3403335.0,173.1294708251953,4829045.0,166.89462280273438,6517373.0,0.057184380167623,0.0390871259705447,0.0402741841578662,0.0492653363725852,0.0884637826595691,0.082961746720124,0.0276998617880783,0.0295608163569066,0.0228363040775841,8.529281616210938,14.764129638671877,13.916213989257812,11.771410001867793,31.85043722257737,0.4088235368812896,0.0,11095.25
2020-08-05,182.55656541661844,184.35220680934162,178.067469545718,179.16481018066406,4042372,172.37111389160157,166.62537139892578,157.3377328491211,11.7610553472906,119.34877021050148,80.8895226201941,-26.881738567457045,173.05547776391498,157.40848549806077,165.23198163098786,190.38755959033284,144.84816820660134,167.61786389846708,152.51868371424126,6.021256901982926,10.18406449708262,2965429.8605535966,1662.1483084131137,25.47108795106393,1.2661754370747735,0.708435874263188,0.5577395628115855,102.26347021784076,70.05251194815062,32.210958269690124,1.5238113403320312,99.8166081477889,0.266669577491634,3.6895735091345543,3.0305054634870663,0.6590680456474884,1.8728903084225084,1.6540865489655392,0.2188037594569691,4.49804634440579,53.11415992996726,176.49628894883094,167.61786389846708,172.057076423649,164.20116216766576,181.65875244140625,4208453.0,171.83261108398438,2789132.0,174.82533264160156,2644457.0,178.66603088378906,15392378.0,168.98951721191406,4611051.0,-0.0137287206216315,0.042670591166749,0.0248217891165611,0.0027916851032494,0.0602125690198291,0.1018406449708262,0.02854364030732,0.0287368887943754,0.0229854609694257,0.498779296875,10.17529296875,16.559799194335938,6.284737263623612,33.374877479993934,0.4353582347590883,0.0,11101.650390625
2020-08-06,179.6635896976595,187.5444404135456,177.06988390108694,185.49940490722656,6447296,176.1411348876953,170.35169665527343,160.9934266357422,11.147622249329515,124.15930148589216,82.29426514371659,-12.645228939756922,174.4304700307737,158.10013858678462,166.26530430877918,190.38755959033284,144.84816820660134,167.61786389846708,153.09564232992898,9.41452300475526,14.254982947121272,3193382.0304077365,1720.9156293988658,25.62691047752189,1.217868438144808,0.7272729376915255,0.4905955004532825,112.83618318760658,77.60249049094882,35.233692696657755,2.461517333984375,99.90830407389444,0.2859663061756592,4.014256565724616,3.2272556839345765,0.7870008817900396,5.709546613216912,2.465178565572536,3.244368047644377,4.437460020901868,55.89905882593072,176.49628894883094,167.61786389846708,172.057076423649,164.2759789189007,179.16481018066406,4042372.0,181.65875244140625,4208453.0,171.83261108398438,2789132.0,174.62583923339844,3403335.0,169.53819274902344,2199241.0,0.0353562438973082,0.0211421272809804,0.0795355068925911,0.0622677933664497,0.0941452300475524,0.1425498294712126,0.0299432824704898,0.0294537061907596,0.0233642712653549,10.873565673828123,15.961212158203123,23.143768310546875,10.474556512458662,35.01812762571935,0.4663734092567498,0.0,11200.150390625
2020-08-07,180.6112803577147,194.52747349408244,179.66358545428577,192.43255615234375,9386323,181.43806243896483,174.63638412475586,163.64189041137695,13.872481161675816,143.6612550873559,83.40913516973276,-5.849603782961119,176.36576947757754,159.03786122703778,167.70181535230768,194.52747349408244,144.84816820660134,169.6878208503419,154.0439136504374,14.311088889700638,20.788982616840173,3544201.4684920195,1785.2358806938798,25.858647218255253,1.2102874737790037,0.7481090005199478,0.4621784732590557,128.27671909632602,87.01924237222084,41.257476724105175,1.35421524047851,99.95415203694722,0.3032969896776086,4.5278654310846775,3.4873776333645967,1.0404877977200808,12.98572104333053,4.569287068920586,8.416433974409944,4.5237702121876655,54.3001324006563,178.96528486242448,169.6878208503419,174.3265528563832,167.39340232238482,185.49940490722656,6447296.0,179.16481018066406,4042372.0,181.65875244140625,4208453.0,174.82533264160156,2644457.0,168.3411102294922,1801357.0,0.0373755983130223,0.0740533029800936,0.0593079252507393,0.1007132275666116,0.1431108888970063,0.2078898261684016,0.0305151054028596,0.0295361060468807,0.0232894625591296,17.607223510742188,24.09144592285156,33.11955261230469,14.863888039796675,36.97476696075257,0.5063449954535247,0.0,11214.0498046875
2020-08-10,192.4325661088556,197.8194901712701,191.88391102498704,195.2257843017578,4627306,183.5720887451172,176.36259912109375,164.70890356445312,15.151507242241935,159.54340696470402,83.17711457450866,-7.16255193609576,178.14561279244057,161.03218298588973,169.58889788916514,197.8194901712701,144.84816820660134,171.33382918893574,154.57183447527837,17.927091451142903,25.40851345290073,3611368.488634495,1785.2358806938798,26.011271437278165,1.255903976018414,0.764614984065859,0.4912889919525548,144.6308214477941,97.6197286794587,47.01109276833539,-1.820562744140631,99.9770760184736,0.314620737090427,4.988084294686801,3.7875189656290376,1.2005653290577634,10.859571797132878,5.827344018292274,5.032227778840603,4.35771132791156,51.17112474110739,184.30232126324492,171.33382918893574,177.81807522609034,169.2389185371861,192.43255615234372,9386323.0,185.49940490722656,6447296.0,179.16481018066406,4042372.0,171.83261108398438,2789132.0,165.54786682128906,1156539.0,0.0145153616688578,0.0524334803089836,0.089643575124481,0.1361393106360926,0.179270914511429,0.2540851345290074,0.0285884586314322,0.0285196188177243,0.023289641168695,23.39317321777344,29.67791748046875,39.55390930175781,5.935579146283061,38.96774597528157,0.5525902470510496,0.0,11270.150390625
2020-08-11,195.52505768110356,199.31585266010006,193.92892867253207,195.37542724609375,2965963,183.68641595458985,176.45507846069336,164.76606716918943,16.05924837952348,148.38545825626565,82.9092521431915,-10.733685255260015,180.29871654948775,163.3698375480836,171.8342770487857,199.3158526601001,144.84816820660134,172.08201043335072,154.91320050313195,12.84931809406363,30.78464408668433,3613641.9354422456,1785.2358806938798,26.036352699455676,1.2585306696067562,0.7751908159020802,0.483339853704676,157.06583812838235,108.35467334640693,48.71116478197543,-6.913220977783197,99.9885380092368,0.3216745255782049,5.283458078309191,4.086706788165069,1.196751290144122,6.418735579788396,5.945622330871987,0.4731132489164089,4.240291011229855,49.39306491293366,185.05050250765996,172.08201043335072,178.56625647050532,169.98709978160107,195.2257843017578,4627306.0,192.43255615234372,9386323.0,185.49940490722656,6447296.0,181.65875244140625,4208453.0,173.1294708251953,4829045.0,0.0007665121944375,0.0152930000650213,0.0532401834054747,0.0755079214204765,0.1284931809406362,0.3078464408668433,0.0270517851300835,0.0259270491403242,0.0232624405532729,13.7166748046875,22.24595642089844,45.98829650878906,5.386923987567997,40.89641197102936,0.5996824972207241,0.0,11322.5
2020-08-12,195.3255572714529,200.26355981148257,189.73912062260572,197.220947265625,3352636,185.0963932495117,177.59560983276367,165.4710558166504,19.13227941410288,132.79619273319634,77.93667780752439,-8.079475264654054,182.81177953693924,165.51379731299747,174.16278842496837,200.26355981148257,144.84816820660134,172.55586400904195,155.28811751685666,10.385251348592805,33.80712005201108,3645310.999169526,1802.0992529400528,26.052001794759583,1.1895224218708746,0.7669492226458203,0.4225731992250543,167.10109194235966,119.14200464041632,47.95908730194334,-1.8230659484863168,99.9942690046184,0.3196696627866421,5.522947793250941,4.373954989182243,1.1489928040686976,3.366675009973203,5.429832865713706,-2.0631578557405037,4.281737515485768,50.592494410811554,185.5243560833512,172.55586400904195,179.04011004619656,170.46095335729234,195.37542724609372,2965963.0,195.2257843017578,4627306.0,192.43255615234372,9386323.0,179.16481018066406,4042372.0,178.66603088378906,15392378.0,0.0094460191107177,0.0102197717939926,0.0248834771466133,0.1007794837990434,0.103852513485928,0.3380712005201107,0.0261717994004203,0.0251589778930856,0.0232682746319967,18.056137084960938,18.554916381835938,49.8289794921875,10.52443918887684,41.67068145702218,0.6459197786303346,0.0,11308.400390625
2020-08-13,198.41801145139522,202.80735832795497,197.2708042662586,200.26353454589844,3552469,187.4209299316406,179.47592877197266,166.63332415771484,15.672700662326717,144.03794210837262,81.0361214844248,-6.327551532451638,185.47115176552649,168.09835136960663,176.78475156756656,202.80735832795497,148.63895995453768,175.72315914124633,155.72007736141487,14.681501560736155,34.8220097969473,3700116.014269713,1829.900783866689,26.07658330122024,1.2637490229914,0.739737018978494,0.5240120040129062,180.1613229938916,130.2352556210127,49.92606737287892,1.127277374267578,99.9971345023092,0.3190242460287706,5.766727848133169,4.652509560972429,1.114218287160741,1.2091068040761792,4.585687652105033,-3.376580848028854,4.11474574743348,56.4373134553836,186.79625534158737,173.82776326727816,180.3120093044328,171.73285261552854,197.220947265625,3352636.0,195.37542724609372,2965963.0,195.2257843017578,4627306.0,185.49940490722656,6447296.0,174.62583923339844,3403335.0,0.0154273028421041,0.0250190485502952,0.0258047381505397,0.0795912506892182,0.1468150156073615,0.3482200979694729,0.023494924379783,0.0251021678728301,0.02306103178788,14.764129638671877,25.6376953125,51.72433471679688,5.586411062329972,42.57268324055208,0.6915128653972745,0.0,11300.4501953125
2020-08-14,201.9095366663321,204.00445401882058,190.98607383535946,195.7245635986328,6617104,187.4209299316406,179.47592877197266,166.63332415771484,9.547720196425724,112.90954002885252,74.47892524898305,-20.39313676013052,188.1662711480173,169.98044481197752,179.0733579799974,204.00445401882055,151.7314410938318,177.8679475563262,156.44629283447165,11.95434931611167,29.419502251194206,3550139.420282496,1788.4261014529225,26.21395474845849,1.208670243363954,0.7391625502767308,0.4695076930872232,190.22218833694944,141.8644053972688,48.35778293968065,-5.137509155273449,99.9985672511546,0.3164938702655536,5.688057336722344,4.859619116122412,0.8284382205999323,4.816747422966967,4.63189960633353,0.1848478166334368,4.3845412327889655,51.75364588349084,187.89359320258177,174.42631111271095,181.1599521576464,172.33140046096133,200.26353454589844,3552469.0,197.220947265625,3352636.0,195.37542724609372,2965963.0,192.43255615234372,9386323.0,174.82533264160156,2644457.0,-0.0226649896974895,-0.0075873465153617,0.0017870023751722,0.0171073310676332,0.1195434931611167,0.2941950225119421,0.0260174600197732,0.0264834019668496,0.0231608974730154,3.2920074462890625,20.89923095703125,44.49189758300781,13.01838018346112,42.04604302547055,0.7274701838918728,0.0,11178.400390625
2020-08-17,196.92166934480136,201.16137107019392,195.57494969453043,197.32070922851562,3227005,187.4209299316406,179.47592877197266,166.63332415771484,12.996283994823964,106.97379574658564,74.13325298599534,-20.120064106069098,189.96523542253317,172.19839101918322,181.08181322085815,204.00445401882055,158.71449505200704,181.35947453541385,156.80073745256465,14.833097154109916,23.08650723887945,3576455.840836242,1788.4261014529225,26.20372060978706,1.2465545699469502,0.7947933995083656,0.4517611704385846,200.67715778762835,153.69275479319765,46.984402994430695,-6.788521575927746,99.9992836255773,0.307597289228144,5.623897945340939,5.012474881966117,0.6114230633748221,1.7597607330997622,4.057471831128815,-2.297711098029053,4.24065024292921,46.23452151087493,190.53716895995376,174.42631111271095,182.48174003633235,172.33140046096133,195.7245635986328,6617104.0,200.26353454589844,3552469.0,197.220947265625,3352636.0,195.2257843017578,4627306.0,171.83261108398438,2789132.0,0.0081550603589848,-0.0146947636975235,0.0005058385748257,0.0107307799236175,0.1483309715410992,0.2308650723887946,0.0240661034217199,0.024099787776308,0.0231569564087254,2.0949249267578125,25.48809814453125,37.01011657714844,5.586421375663491,41.55701996860914,0.7555835699846432,0.0,11247.099609375
