Price,Open,High,Low,Close,Volume,Fib_23.6,Fib_38.2,Fib_61.8,ROC,CCI,MFI,Williams_R,Keltner_hband,Keltner_lband,Keltner_mband,Donchian_hband,Donchian_lband,Donchian_mband,VWAP,CMF,Force_Index,Ultimate_Oscillator,ROC_10,ROC_20,PVT,NVI,PVI,Typical_Price,Mass_Index,Vortex_Pos,Vortex_Neg,Vortex_Diff,KST,KST_Signal,KST_Diff,DPO,STC,Coppock_Curve,PPO,PPO_Signal,PPO_Hist,PVO,PVO_Signal,PVO_Hist,NATR,CMO,EOM,VPT,Fisher,Ichimoku_Conversion,Ichimoku_Base,Ichimoku_A,Ichimoku_B,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_10,Volume_Lag_10,Pct_Change_1,Pct_Change_2,Pct_Change_3,Pct_Change_5,Pct_Change_10,Pct_Change_20,Volatility_10,Volatility_20,Volatility_50,Momentum_5,Momentum_10,Momentum_20,TR,ADX,DMP,DMN,Parabolic_SAR,TRIX
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,173.57836772368353,190.38754333047862,171.63309595734995,178.666015625,15392378,169.0134658203125,163.04197314453126,153.38942333984374,14.770902338653016,199.64925874255064,77.20191797406119,-25.73931645675769,169.01362735909137,154.24948992117532,161.63155864013333,190.38754333047862,144.848153326976,167.6178483287273,151.2016204281069,0.13289647717999192,22239624.7361572,61.92806556247314,21.218285042259,13.606090786443595,2901951.758443908,835.8632157489353,1599.6231540963877,180.22888497094286,25.255370501992708,1.0861537449299241,0.7665933815129686,0.3195603634169555,60.451318167227996,49.57107010489237,10.880248062335625,-12.457228851318348,94.13145564661667,0.11514815508992336,3.0930837801368445,2.1126436844596777,0.9804400956771668,15.4965642484001,-3.371044423780013,18.86760867218011,4.512303663294218,30.08277204015588,1470.7205292879203,2901951.758443908,1.9020569979152415,169.51325164250815,167.6178483287273,168.56554998561774,162.20600264504435,173.1294708251953,4829045.0,165.54788208007812,1156539.0,168.34109497070312,1801357.0,168.98951721191406,4611051.0,147.3919677734375,2180415.0,0.03197921632530609,0.0792407210536008,0.061333334300182285,0.057260938860198785,0.21218285042259,0.13606090786443592,0.024527269980512353,0.026574653998480944,0.021380889422463516,9.676498413085938,31.2740478515625,21.398025512695312,18.75444737312867,25.459220329586703,38.912567140065754,11.955351873212807,150.77667675648868,0.2949354534851405
2020-07-30,178.7657772759747,180.9105767421484,172.83019777063907,174.62583923339844,3403335,169.0134658203125,163.04197314453126,153.38942333984374,16.89482255586076,137.77067011465087,74.88009820034547,-34.6111445407325,170.08186629470035,154.9885281855173,162.53519724010883,190.38754333047862,144.848153326976,167.6178483287273,151.46287796759336,0.1112540689674784,17098239.242461704,56.42739764582031,17.56213671062504,10.651076370682897,2824992.1101772157,816.9618325224518,1599.6231540963877,176.12220458206198,25.27293118959913,1.119281866285457,0.8396746728531774,0.27960719343227947,70.0150962460394,50.9429896606936,19.072106585345807,-15.292865753173828,97.06572782330834,0.154764478791919,3.2578052179925328,2.341675991166249,0.9161292268262837,11.377642720923893,-0.42130695314535227,11.798949674069245,4.617454857952585,27.732665529587457,-982.9247666653869,2824992.1101772157,1.1226045411672876,171.0594922121552,167.6178483287273,169.33867027044124,162.2558654888651,178.666015625,15392378.0,173.1294708251953,4829045.0,165.54788208007812,1156539.0,169.53819274902344,2199241.0,148.5391845703125,1473784.0,-0.022613009964253306,0.00864306002363957,0.054835839874587844,0.03000885170403178,0.17562136710625031,0.10651076370682899,0.0278286007585334,0.02737126351031301,0.021715391901387597,5.087646484375,26.086654663085938,16.809173583984375,8.080378971509333,27.426028256564685,36.12749013635432,11.099675210876129,153.94554608240787,0.32750495260342044
2020-07-31,173.57836165271712,178.2170876426418,171.68297183833826,174.82533264160156,2644457,169.0134658203125,163.04197314453126,153.38942333984374,18.612523655517688,111.71661813972304,74.44375816898736,-34.17307673133105,170.83087803990233,155.72756667130568,163.279222355604,190.38754333047862,144.848153326976,167.6178483287273,151.65232163899591,0.12360482836602837,14730998.170649549,55.019812700267444,15.60024513721065,9.531237572119943,2828013.1507179085,817.8951336940152,1599.6231540963877,174.90846404086054,25.304941092210303,1.1468802011947172,0.8526863830556013,0.29419381813911594,80.32205011828859,54.120181415295875,26.201868702992712,-14.906300354003918,98.53286391165418,0.19025378677084448,3.3550715993622546,2.5443551128054502,0.8107164865568044,6.6270332856360135,0.9883611105511948,5.638672175084818,4.549709088073804,36.994179619265935,-474.4958376929379,2828013.1507179085,0.6385327433095079,174.55101193579338,167.6178483287273,171.08443013226034,163.32827939342076,174.62583923339844,3403335.0,178.666015625,15392378.0,173.1294708251953,4829045.0,168.34109497070312,1801357.0,151.232666015625,2222846.0,0.0011424048644741447,-0.021496438312362698,0.009795338761928729,0.03851844775054425,0.15600245137210655,0.09531237572119955,0.028243833619462245,0.02734980165571241,0.02139358183879293,6.4842376708984375,23.592666625976562,15.213027954101562,6.534115804303525,29.004860436976454,34.00783094704087,11.478565096845674,156.86090586225353,0.35775461430688293
2020-08-03,174.8253416108462,178.26697867237442,170.7851523552198,171.83261108398438,2789132,169.34306134033204,163.5754709777832,154.25251669311524,15.681671190705709,89.23357632413081,73.46094371676607,-40.74479751500208,171.50673601349166,156.12410285199456,163.8154194327431,190.38754333047862,144.848153326976,167.6178483287273,151.83802222947102,0.07310009910815887,11434127.651493909,50.92273846557631,7.187309485951753,4.902553680804432,2780267.8077672287,817.8951336940152,1572.2402421064996,173.6282473705262,25.3270899841593,1.1850408376042867,0.7989624554061571,0.3860783821981296,85.55982630040924,58.424560804624385,27.135265495784857,-12.614343261718744,99.26643195582709,0.2161409708810841,3.248566291503991,2.6851973485451586,0.5633689429588324,2.899781636412955,1.3706452191817873,1.5291364172311679,4.609319592833773,46.296263657685124,-113.72809565137736,2780267.8077672287,0.3775242359318163,175.99749886330218,167.6178483287273,171.80767359601475,163.32827939342076,174.82533264160156,2644457.0,174.62583923339844,3403335.0,178.666015625,15392378.0,165.54788208007812,1156539.0,160.3105926513672,6329853.0,-0.01711835185666355,-0.015995503080622253,-0.038246806574330106,0.03796320994832314,0.07187309485951743,0.049025536808044334,0.024903252793813304,0.027288331367453865,0.021603274898381836,6.28472900390625,11.522018432617188,8.030487060546875,7.481826317154628,30.27087661755605,31.713392417242524,11.513745532287068,159.54303685971155,0.38058407109334713
2020-08-04,173.5783737801558,183.55414238821072,171.78273238634293,181.65875244140625,4208453,171.98265521240234,165.99659506225586,156.32049783325195,20.118726481114667,124.13303663059051,77.78255682776842,-19.167562166293845,172.33056928870448,156.50401318628113,164.4172912374928,190.38754333047862,144.848153326976,167.6178483287273,152.1799664224535,0.08026249870504522,15708231.426147088,54.41240568517411,8.846388217530254,8.296174672012407,3020925.5840368024,817.8951336940152,1662.1478258259533,178.99854240531997,25.37932188533878,1.2023217328538176,0.7433663470778313,0.45895538577598627,94.22200075143886,63.74901208726624,30.472988664172618,-4.232227325439453,99.63321597791355,0.25181545602294436,3.5879014130134603,2.865738161438819,0.7221632515746412,2.514347158523003,1.599385608705426,0.9149615498175772,4.511421756622288,60.85035748136723,878.9488132828662,3020925.5840368024,0.5012475618303819,176.49628831267503,167.6178483287273,172.05706832070115,163.32827939342076,171.83261108398438,2789132.0,174.82533264160156,2644457.0,174.62583923339844,3403335.0,173.1294708251953,4829045.0,166.8946075439453,6517373.0,0.05718438016762306,0.039087125970544756,0.04027418415786621,0.04926533637258523,0.08846388217530254,0.08296174672012402,0.027699817561172374,0.029560788462259405,0.022836293333280463,8.529281616210938,14.764144897460938,13.916213989257812,11.771410001867793,31.8504418073581,33.067744748225394,10.33257743038348,162.0105973773729,0.4088234893115131
2020-08-05,182.55656541661844,184.35220680934162,178.067469545718,179.16481018066406,4042372,172.37111029052735,166.62536557006837,157.33772341918944,11.7610553472906,119.34878018270823,80.88952209308012,-26.881710090029173,173.05547615467538,157.40848410592122,165.23198013029827,190.38754333047862,144.848153326976,167.6178483287273,152.51868263485173,0.07415864043741265,12023992.313205946,51.94493404656246,6.021256901982926,10.18406449708262,2965428.9882000964,806.666479905738,1662.1478258259533,180.52816217857458,25.471087887955807,1.2661752463431437,0.7084355642549991,0.5577396820881446,102.26345774501095,70.05249965788865,32.21095808712231,1.5237976074218693,99.81660798895678,0.2666695906094853,3.689573515643803,3.030505232279816,0.6590682833639869,1.8728903084225084,1.6540865489655392,0.21880375945696917,4.498046854007434,53.11422856085832,550.5869700247551,2965428.9882000964,0.9320513437778221,176.49628831267503,167.6178483287273,172.05706832070115,164.20115403773866,181.65875244140625,4208453.0,171.83261108398438,2789132.0,174.82533264160156,2644457.0,178.666015625,15392378.0,168.98951721191406,4611051.0,-0.013728720621631552,0.042670591166749094,0.024821789116561188,0.002791770745651956,0.06021256901982919,0.10184064497082623,0.02854359593889466,0.028736860124059127,0.022985450289588375,0.4987945556640625,10.17529296875,16.559799194335938,6.284737263623612,33.37488183232107,31.93319198208535,9.757061375438928,164.28075305362137,0.43535819506056067
2020-08-06,179.6635896976595,187.5444404135456,177.06988390108694,185.49940490722656,6447296,176.1411348876953,170.35169665527343,160.9934266357422,11.14763241130028,124.15933132995765,82.29426469738326,-12.64519219585982,174.43046842153413,158.10013719464507,166.26530280808961,190.38754333047862,144.848153326976,167.6178483287273,153.0956412707246,0.1255978162876222,16140708.731631882,51.900199933832205,9.41452300475526,14.254982947121272,3193381.1580542363,806.666479905738,1720.9151297492365,183.37124307395302,25.62691042027444,1.2178682954279114,0.7272728448137978,0.4905954506141136,112.83617603651325,77.60247897022586,35.23369706628739,2.4615188598632756,99.90830399447839,0.285966320988266,4.0142566381460885,3.2272555134530707,0.7870011246930178,5.709546613216912,2.4651785655725353,3.244368047644377,4.437460477944097,55.89911448253545,178.27600964418636,3193381.1580542363,1.3159548870569857,176.49628831267503,167.6178483287273,172.05706832070115,164.27597078897358,179.16481018066406,4042372.0,181.65875244140625,4208453.0,171.83261108398438,2789132.0,174.62583923339844,3403335.0,169.53819274902344,2199241.0,0.03535624389730829,0.021142127280980416,0.07953550689259115,0.06226779336644972,0.09414523004755249,0.14254982947121264,0.02994324031034946,0.02945367826954921,0.023364261343769697,10.873565673828125,15.961212158203125,23.143768310546875,10.474556512458662,35.01813184439959,31.8007594424495,8.870274910389806,166.36929627576995,0.46637337807129053
2020-08-07,180.61126603628446,194.52745806917855,179.66357120800225,192.4325408935547,9386323,181.43805078125,174.6363746948242,163.64188458251954,13.872472132246466,143.66118024370655,83.40913459294707,-5.849603468412683,176.365767060574,159.03785914499633,167.70181310278514,194.52745806917855,144.848153326976,169.68780569807728,154.04391222236967,0.2041665566410621,23131558.022912953,59.24147160243088,14.311090186887679,20.78897303897225,3544199.824039424,806.666479905738,1785.2352208107047,188.87452339024517,25.858647148113388,1.210287230625903,0.7481090235417069,0.462178207084196,128.27671036787538,87.01923011683712,41.25748025103826,1.354217529296875,99.9541519972392,0.30329697251501875,4.527864866361721,3.4873773840348012,1.04048748232692,12.98572104333053,4.569287068920586,8.416433974409944,4.523770936253404,54.30017663761225,758.2684884495396,3544199.824039424,1.6801977971261781,178.96527714997254,169.68780569807728,174.32654142402492,167.39338709017846,185.49940490722656,6447296.0,179.16481018066406,4042372.0,181.65875244140625,4208453.0,174.82533264160156,2644457.0,168.34109497070312,1801357.0,0.03737551605513545,0.07405321781387686,0.059307841253745774,0.10071314028641698,0.14311090186887676,0.20788973038972247,0.03051505031532889,0.02953607425377033,0.02328944695016384,17.607208251953125,24.091445922851562,33.119537353515625,14.863886861176297,36.974770355425015,33.65190867413637,7.788503567704233,168.29075604014665,0.5063449542686812
2020-08-10,192.4325661088556,197.8194901712701,191.88391102498704,195.2257843017578,4627306,183.57208874511718,176.36259912109375,164.70890356445312,15.151507242241935,159.54343294297823,83.1771141163963,-7.16255193609576,178.145610375437,161.03218090384823,169.58889563964263,197.8194901712701,144.848153326976,171.33382174912305,154.57183306562894,0.22297836481780195,21673505.731388073,61.120630160632054,17.927080581631373,25.40851345290073,3611367.2164264964,818.3756005001675,1785.2352208107047,194.97639516600498,26.011271360924752,1.2559039445372084,0.7646147689000385,0.4912891756371699,144.6308059166665,97.61971573883002,47.01109017783648,-1.8205757141113281,99.9770759986196,0.31462076014453094,4.988083937387517,3.7875186947053447,1.2005652426821727,10.859571797132878,5.827344018292274,5.032227778840603,4.357711662317479,51.17119460968264,994.9083902410656,3611367.2164264964,2.0353772794328053,184.30232126324495,171.33382174912305,177.818071506184,169.2389185371861,192.4325408935547,9386323.0,185.49940490722656,6447296.0,179.16481018066406,4042372.0,171.83261108398438,2789132.0,165.54788208007812,1156539.0,0.014515442114066524,0.05243348030898365,0.08964357512448107,0.13613931063609264,0.17927080581631372,0.2540851345290074,0.02858842256525356,0.028519586636987313,0.02328962619336792,23.393173217773438,29.677902221679688,39.55390930175781,5.935579146283061,38.96774951556575,34.73879768334422,7.400381875641108,170.91442624304983,0.5525902028983333
2020-08-11,195.52507295157872,199.3158682266357,193.92894381834984,195.3754425048828,2965963,183.6864276123047,176.455087890625,164.76607299804687,16.059267963585807,148.38555510215733,82.90925173421475,-10.733685924270311,180.29871411006445,163.3698354754245,171.83427479274448,199.3158682266357,144.848153326976,172.08201077680584,154.91319923067996,0.22696104546488793,18640702.154491954,59.43859999408621,12.849326907577005,30.784640942261248,3613640.8950530305,819.0029593415738,1785.2352208107047,196.2067515166228,26.036352628548237,1.2585306409317163,0.7751905905909315,0.48334005034078475,157.06583002645016,108.35466150096582,48.71116852548434,-6.91320343017577,99.9885379993098,0.32167456322885785,5.283458551795539,4.0867066661233835,1.196751885672155,6.418735579788396,5.945622330871987,0.47311324891640893,4.240291005727063,49.393135802074184,321.604021034371,3613640.8950530305,2.3861988996083383,185.05051029092775,172.08201077680584,178.5662605338668,169.9871075648689,195.2257843017578,4627306.0,192.4325408935547,9386323.0,185.49940490722656,6447296.0,181.65875244140625,4208453.0,173.1294708251953,4829045.0,0.0007665903541391739,0.015293159866116568,0.05324026566336171,0.07550800541747016,0.12849326907577008,0.30784640942261254,0.027051754538748026,0.025927022526240105,0.023262425229134086,13.716690063476562,22.2459716796875,45.98829650878906,5.386924408285864,40.89641644311977,34.41551384644791,7.056683864508099,174.14303391443627,0.5996824734718555
