Date,Open,High,Low,Close,Volume,SMA_50,EMA_12,EMA_26,RSI,MACD,ADI,OBV,SO_K,SO_D,ADX,BB_High,BB_Low,ATR,VWAP
2020-04-01,1120.9988319322088,1123.9592161714663,1065.787714053392,1074.471435546875,1017298,,,,,,-713577.7182047477,1017298.0,,,0.0,,,0.0,1088.0727885905778
2020-04-03,1079.7507044954802,1223.0826336003952,1073.6820135024577,1173.8416748046875,2397409,,,,,,103506.94702244771,3414707.0,,,0.0,,,0.0,1136.3733058854818
2020-04-07,1219.678444908096,1261.7652697079634,1196.488765737109,1209.7611083984375,1473088,,,,,,-770549.9309977125,4887795.0,,,0.0,,,0.0,1162.3819969860326
2020-04-08,1209.7116879372786,1320.72609546043,1195.0084223158774,1247.2591552734375,2070258,,,,,,-1119928.1977739905,6958053.0,,,0.0,,,0.0,1189.7400271050756
2020-04-09,1249.2822564976916,1282.8332807638224,1240.0557489161763,1262.9493408203125,1156777,,,,,,-1038542.1052229534,8114830.0,,,0.0,,,0.0,1200.0330771837034
2020-04-13,1282.8333211682836,1282.8333211682836,1213.5603700085394,1262.50537109375,1027810,,,,,,-613947.93524949,7087020.0,,,0.0,,,0.0,1205.9838038159735
2020-04-15,1277.899175425409,1396.2651551125575,1274.544049251543,1342.5836181640625,2274130,,,,,,-345695.1043260638,9361150.0,,,0.0,,,0.0,1232.240067662342
2020-04-16,1352.6490359407874,1420.9845790660104,1316.4337132548776,1404.653076171875,1281806,,,,,,535658.5754313425,10642956.0,,,0.0,,,0.0,1247.2247871052214
2020-04-17,1430.8524613989607,1452.5619470201864,1342.0409293121288,1355.9547119140625,1718038,,,,,,-749802.7485737859,8924918.0,,,0.0,,,0.0,1263.4670873991645
2020-04-20,1366.7106127939148,1445.6541860960904,1354.8690767985884,1431.7896728515625,1859711,,,,,,541885.8523783644,10784629.0,,,0.0,,,0.0,1280.297831856262
2020-04-21,1397.3013541614623,1414.126252689752,1312.535661762965,1333.3077392578125,1669510,,,,,,-444899.67910436844,9115119.0,,,0.0,,,0.0,1287.0914200208551
2020-04-22,1333.4066022264365,1350.2807708437906,1294.08284974181,1330.49560546875,1272533,,1291.1922477275325,,,,-68388.28832041397,7842586.0,,,0.0,,,0.0,1289.5984073905845
2020-04-23,1353.8823905653644,1398.1894987214534,1343.8171323465392,1365.7733154296875,1301177,,1302.6662581432488,,,,-318704.9951122648,9143763.0,,,0.0,,,0.0,1294.6498746078844
2020-04-24,1342.0407606197132,1359.3096674659228,1323.3903171341399,1341.54736328125,755944,,1308.6479666260182,,65.03778810073939,,-310397.4167374769,8387819.0,71.29731655405615,,0.0,,,89.88639098896856,1296.31152419778
2020-04-27,1352.0075721332262,1404.554396816808,1352.0075721332262,1400.1632080078125,1179779,,1322.7272345309095,,69.81746310733247,,672200.026695255,9567598.0,86.1700939065642,,0.0,,,87.96643688515351,1301.0013477086306
2020-04-28,1410.9192622882317,1438.9441384216066,1398.337628507397,1407.6134033203125,1214114,,1335.7866451138946,,70.37188554046253,,12767.927947108867,10781712.0,82.5478825220978,80.00509766090606,0.0,,,84.58358495865751,1306.8470827024205
2020-04-29,1401.2486856316793,1409.932528486542,1356.8429174250416,1399.2257080078125,1010961,,1345.5465009437282,,68.83875984252316,,615958.8304996886,9770751.0,79.29120206232551,82.6697261636625,0.0,,,82.33401539457486,1310.198608136241
