Date,Open,High,Low,Close,Volume,SMA_50,EMA_12,EMA_26,RSI,MACD,ADI,OBV,SO_K,SO_D,ADX,BB_High,BB_Low,ATR,VWAP
2020-04-01,1748.9620066213515,1832.7373294377821,1740.2171965882449,1793.6480712890625,869738,,,,,,134818.7525527423,869738.0,,,0.0,,,0.0,1788.8675324383632
2020-04-03,1793.6481616484439,1798.1954203954708,1711.8404169681985,1778.475830078125,692217,,,,,,510893.43053434714,177521.0,,,0.0,,,0.0,1777.3315899380773
2020-04-07,1805.8033999048087,2014.4109007383613,1805.8033999048087,1993.860595703125,1069857,,,,,,1369963.3053712372,1247378.0,,,0.0,,,0.0,1842.6549993015644
2020-04-08,1906.3688968518088,2084.2820431729474,1896.3561304368848,1960.3243408203125,840875,,,,,,1101540.1628403082,406503.0,,,0.0,,,0.0,1875.9893488228754
2020-04-09,2002.561668071974,2208.0209545925763,2002.4741345656553,2130.192138671875,1788927,,,,,,1535738.6376280268,2195430.0,,,0.0,,,0.0,1956.7632068669059
2020-04-13,2125.1200143584456,2125.1200143584456,2030.3263550030981,2096.612060546875,654478,,,,,,1796565.2326380035,1540952.0,,,0.0,,,0.0,1970.8411537490754
2020-04-15,2107.499554615718,2171.861452138631,2028.8400185026755,2042.0445556640625,986750,,,,,,992019.769577045,554202.0,,,0.0,,,0.0,1986.5760793575482
2020-04-16,2037.5409351803019,2068.1477732624094,1980.2624239123577,2040.6453857421875,944544,,,,,,1345402.3232151056,-390342.0,,,0.0,,,0.0,1991.7648716343065
2020-04-17,2081.2648786587743,2120.6602922755137,2052.450771042159,2080.521484375,690554,,,,,,1223224.791026103,300212.0,,,0.0,,,0.0,1999.2689211216416
2020-04-20,2107.4993268502226,2111.8717320926503,2056.517039024244,2079.7783203125,427667,,,,,,1154988.286735328,-127455.0,,,0.0,,,0.0,2003.2497205782893
2020-04-21,2049.7832966513774,2058.921579656041,2006.933731149706,2031.6378173828125,702627,,,,,,1120123.4079392364,-830082.0,,,0.0,,,0.0,2005.3752821481842
2020-04-22,2031.6377921580147,2109.3355070984503,2007.8957206396838,2081.002197265625,712519,,2009.4824292993876,,,,1434612.7532340595,-117563.0,,,0.0,,,0.0,2009.5418106510597
2020-04-23,2081.0023652496748,2139.8112117154333,2070.7709803853822,2125.55712890625,1179211,,2027.340075392751,,,,2126902.6951876166,1061648.0,,,0.0,,,0.0,2019.9981223554078
2020-04-24,2107.4993625297693,2161.717188453772,2082.139411694349,2138.412353515625,669287,,2044.4281181808853,,73.03983492777871,,2404180.174529562,1730935.0,85.97111418149841,,0.0,,,117.10552024378028,2025.8773101933791
2020-04-27,2159.9684992096304,2231.5448686811815,2145.320939548998,2191.231201171875,1128257,,2067.013207871807,,76.2550560961144,,2477412.7046212326,2859192.0,92.24296282696257,,0.0,,,115.39316273819286,2039.6865391412832
2020-04-28,2195.6908952087606,2226.7785266653955,2126.169649662467,2154.458984375,646907,,2080.466404256914,,69.99641991237742,,2194302.0056245327,2212285.0,81.89373364832542,86.70260355226213,0.0,,,114.33714232853113,2045.6661949422096
2020-04-29,2163.466115528737,2203.6922437883663,2142.4785703498005,2185.459228515625,525256,,2096.619146450562,,72.07708331274007,,2406654.0372093543,2737541.0,86.25083873433488,86.79584506987429,0.0,,,110.54260883639076,2050.4215799978992
